0.557100  1.820863  0.461065  1.872842  0.611127  1.836194  1.610773  
0.540567  1.832118  0.443518  1.882018  0.595748  1.848206  1.585278  
0.523813  1.843040  0.425786  1.890841  0.579745  1.860237  1.611297  
0.506843  1.853625  0.407862  1.899315  0.563710  1.871839  1.809621  
0.489665  1.863868  0.389755  1.907437  0.547581  1.883047  1.595505  
0.472285  1.873766  0.371557  1.915184  0.531105  1.893969  1.596263  
0.454711  1.883315  0.353182  1.922588  0.514468  1.904503  1.587933  
0.436949  1.892510  0.334671  1.929618  0.497723  1.914720  1.563893  
0.419007  1.901348  0.316004  1.936280  0.477690  1.926390  1.591766  
0.400892  1.909825  0.297216  1.942562  0.463264  1.934403  1.572423  
0.382612  1.917938  0.278335  1.948479  0.443047  1.945171  1.704426  
0.364173  1.925684  0.259269  1.954046  0.425520  1.954035  1.790566  
0.345584  1.933060  0.240164  1.959216  0.404632  1.964036  0.670862  
0.326850  1.940062  0.220938  1.964004  0.389629  1.970908  1.877621  
0.307981  1.946688  0.201679  1.968393  0.371195  1.978975  1.830069  
0.288984  1.952936  0.182272  1.972426  0.353128  1.986418  1.909983  
0.269865  1.958802  0.162773  1.976079  0.335035  1.993452  1.865468  
0.250633  1.964284  0.143188  1.979351  0.316391  2.000248  1.936142  
0.231295  1.969381  0.123588  1.982223  0.297811  2.006614  1.792890  
0.211859  1.974090  0.104003  1.984696  0.278916  2.012676  1.801656  
0.192332  1.978410  0.084304  1.986798  0.259843  2.018420  1.810506  
0.172723  1.982338  0.064546  1.988510  0.241014  2.023735  1.745560  
0.153039  1.985873  0.044726  1.989835  0.222037  2.028701  1.686453  
0.133288  1.989014  0.024903  1.990767  0.199508  2.034063  1.735370  
0.113478  1.991759  0.005185  1.991308  0.180062  2.038262  1.734411  
0.093616  1.994108  -0.014619 1.991465  0.160773  2.042092  1.760790  
0.073712  1.996059  -0.034443 1.991227  0.141337  2.045557  1.780313  
0.053772  1.997612  -0.054281 1.990594  0.121961  2.048613  1.807606  
0.033804  1.998765  -0.074157 1.989568  0.102529  2.051289  1.827155  
0.013818  1.999519  -0.093869 1.988163  0.082867  2.053556  1.833134  
-0.006179 1.999874  -0.113585 1.986363  0.063241  2.055448  1.848849  
-0.026180 1.999828  -0.133281 1.984166  0.043463  2.057060  1.854752  
-0.046175 1.999382  -0.152951 1.981572  0.023709  2.058294  1.863053  
-0.066157 1.998536  -0.172594 1.978582  0.003983  2.059088  1.530267  
-0.086119 1.997291  -0.192065 1.975216  -0.015754 2.059509  1.991451  
-0.106052 1.995647  -0.211499 1.971449  -0.035496 2.059569  1.991193  
-0.125948 1.993604  -0.230869 1.967287  -0.055135 2.059251  1.990550  
-0.145799 1.991164  -0.250171 1.962733  -0.074865 2.058575  1.989517  
-0.165598 1.988328  -0.269391 1.957788  -0.094729 2.057487  1.988084  
-0.185335 1.985096  -0.288510 1.952467  -0.114187 2.056001  1.986296  
-0.205004 1.981470  -0.307421 1.946787  -0.133511 2.054143  1.984135  
-0.224595 1.977452  -0.326270 1.940707  -0.153451 2.051857  1.981496  
-0.244103 1.973043  -0.345012 1.934242  -0.173224 2.049248  1.978473  
-0.263518 1.968244  -0.363623 1.927399  -0.192770 2.046294  1.975080  
-0.282832 1.963059  -0.382095 1.920191  -0.215484 2.042331  1.970592  
-0.302039 1.957488  -0.400372 1.912641  -0.234584 2.038587  1.966410  
-0.321131 1.951534  -0.418528 1.904700  -0.253785 2.034455  1.961803  
-0.340100 1.945200  -0.436521 1.896393  -0.273119 2.029876  1.956750  
-0.358938 1.938488  -0.454333 1.887730  -0.292417 2.024941  1.951293  
-0.377638 1.931400  -0.471985 1.878710  -0.311383 2.019741  1.945509  
-0.396193 1.923939  -0.489471 1.869335  -0.330140 2.014175  1.075730  
-0.414595 1.916109  -0.506718 1.859636  -0.348943 2.008158  1.054954  
-0.432837 1.907912  -0.523786 1.849574  -0.367805 2.001757  0.988749  
-0.450912 1.899352  -0.540622 1.839189  -0.386618 1.994982  0.898731  
-0.468812 1.890432  -0.557278 1.828454  -0.404937 1.987971  0.885202  
-0.486530 1.881156  -0.573735 1.817378  -0.423181 1.980628  0.862222  
-0.504060 1.871528  -0.589995 1.805963  -0.444290 1.971605  0.159585  
-0.521394 1.861550  -0.605931 1.794278  -0.462215 1.963453  0.128051  
-0.538525 1.851228  -0.621642 1.782277  -0.479982 1.954963  0.141118  
-0.555447 1.840565  -0.637141 1.769940  -0.497827 1.946056  0.240800  
-0.572151 1.829566  -0.652406 1.757284  -0.515235 1.936961  0.283351  
-0.588632 1.818235  -0.667433 1.744312  -0.532364 1.927558  0.315282  
-0.604883 1.806577  -0.682159 1.731080  -0.549677 1.917555  0.422504  
-0.620898 1.794597  -0.696617 1.717555  -0.563772 1.909071  0.392689  
