   2.5884220e+00	   7.2132703e-02	   2.5768556e+00	   7.6015513e-02	   2.5873549e+00	   7.2656311e-02	   7.6505309e-02	
   2.5984180e+00	   7.2414706e-02	   2.5885768e+00	   7.6562312e-02	   2.5987914e+00	   7.2945096e-02	   7.7037433e-02	
   2.6084140e+00	   7.2696708e-02	   2.5985832e+00	   7.7028561e-02	   2.6088369e+00	   7.3185787e-02	   7.7471133e-02	
   2.6184100e+00	   7.2978711e-02	   2.6082044e+00	   7.7438713e-02	   2.6186800e+00	   7.3423654e-02	   7.7976677e-02	
   2.6284061e+00	   7.3260714e-02	   2.6163169e+00	   7.7854557e-02	   2.6269033e+00	   7.3635884e-02	   7.8401642e-02	
   2.6384021e+00	   7.3542716e-02	   2.6279675e+00	   7.8456639e-02	   2.6384156e+00	   7.3936686e-02	   7.8997651e-02	
   2.6483981e+00	   7.3824719e-02	   2.6379318e+00	   7.8972573e-02	   2.6482327e+00	   7.4195080e-02	   7.9506576e-02	
   2.6583941e+00	   7.4106721e-02	   2.6479060e+00	   7.9489629e-02	   2.6581004e+00	   7.4457198e-02	   8.0018388e-02	
   2.6683901e+00	   7.4388724e-02	   2.6561923e+00	   7.9919427e-02	   2.6679933e+00	   7.4721374e-02	   8.0531473e-02	
   2.6783862e+00	   7.4670726e-02	   2.6695357e+00	   8.0611470e-02	   2.6793790e+00	   7.5038247e-02	   8.1121445e-02	
   2.6883822e+00	   7.4952729e-02	   2.6811962e+00	   8.1215593e-02	   2.6924851e+00	   7.5405739e-02	   8.1799543e-02	
   2.6983782e+00	   7.5234732e-02	   2.6912120e+00	   8.1733748e-02	   2.7006071e+00	   7.5633392e-02	   8.2219310e-02	
   2.7083742e+00	   7.5516734e-02	   2.7012167e+00	   8.2250818e-02	   2.7123215e+00	   7.5944722e-02	   8.2783709e-02	
   2.7183703e+00	   7.5798737e-02	   2.7108623e+00	   8.2701014e-02	   2.7221897e+00	   7.6187976e-02	   8.3343705e-02	
   2.7283663e+00	   7.6080739e-02	   2.7206210e+00	   8.3254060e-02	   2.7320833e+00	   7.6425113e-02	   8.3909368e-02	
   2.7383623e+00	   7.6362742e-02	   2.7289328e+00	   8.3729050e-02	   2.7386875e+00	   7.6581247e-02	   8.4287352e-02	
   2.7483583e+00	   7.6644745e-02	   2.7388922e+00	   8.4299069e-02	   2.7501998e+00	   7.6884530e-02	   8.4947050e-02	
   2.7583544e+00	   7.6926747e-02	   2.7505073e+00	   8.4964671e-02	   2.7616358e+00	   7.7206805e-02	   8.5602781e-02	
   2.7683504e+00	   7.7208750e-02	   2.7604883e+00	   8.5536988e-02	   2.7714770e+00	   7.7506088e-02	   8.6167009e-02	
   2.7783464e+00	   7.7490752e-02	   2.7704801e+00	   8.6109887e-02	   2.7813187e+00	   7.7798747e-02	   8.6730863e-02	
